Time,Channel A
(ms),(mV)

0.01086400,39.14247000
0.01088000,44.25443000
0.01089600,44.25443000
0.01091200,47.65625000
0.01092800,49.36023000
0.01094400,52.76205000
0.01096000,52.76205000
0.01097600,56.16388000
0.01099200,57.86786000
0.01100800,61.27583000
0.01102400,59.57185000
0.01104000,62.97367000
0.01105600,62.97367000
0.01107200,64.67765000
0.01108800,66.38164000
0.01110400,66.38164000
0.01112000,68.07948000
0.01113600,68.07948000
0.01115200,66.38164000
0.01116800,69.78346000
0.01118400,68.07948000
0.01120000,69.78346000
0.01121600,66.38164000
0.01123200,69.78346000
0.01124800,66.38164000
0.01126400,68.07948000
0.01128000,64.67765000
0.01129600,66.38164000
0.01131200,61.27583000
0.01132800,64.67765000
0.01134400,59.57185000
0.01136000,61.27583000
0.01137600,56.16388000
0.01139200,57.86786000
0.01140800,52.76205000
0.01142400,54.46604000
0.01144000,49.36023000
0.01145600,49.36023000
0.01147200,44.25443000
0.01148800,45.95226000
0.01150400,39.14247000
0.01152000,40.84645000
0.01153600,34.03666000
0.01155200,34.03666000
0.01156800,28.93085000
0.01158400,28.93085000
0.01160000,23.82505000
0.01161600,22.12721000
0.01163200,17.01525000
0.01164800,17.01525000
0.01166400,11.90945000
0.01168000,10.21161000
0.01169600,5.10580700
0.01171200,3.40182100
0.01172800,-1.69783400
0.01174400,-3.40182100
0.01176000,-8.50762700
0.01177600,-8.50762700
0.01179200,-13.61343000
0.01180800,-15.31742000
0.01182400,-18.71924000
0.01184000,-22.12721000
0.01185600,-25.52903000
0.01187200,-27.23302000
0.01188800,-30.63484000
0.01190400,-32.33883000
0.01192000,-35.74065000
0.01193600,-39.14247000
0.01195200,-39.14247000
0.01196800,-44.25443000
0.01198400,-45.95226000
0.01200000,-49.36023000
0.01201600,-49.36023000
0.01203200,-52.76205000
0.01204800,-52.76205000
0.01206400,-56.16388000
0.01208000,-57.86786000
0.01209600,-59.57185000
0.01211200,-61.27583000
0.01212800,-62.97367000
0.01214400,-64.67765000
0.01216000,-64.67765000
0.01217600,-66.38164000
0.01219200,-68.07948000
0.01220800,-68.07948000
0.01222400,-69.78346000
0.01224000,-68.07948000
0.01225600,-69.78346000
0.01227200,-68.07948000
0.01228800,-69.78346000
0.01230400,-68.07948000
0.01232000,-69.78346000
0.01233600,-66.38164000
0.01235200,-68.07948000
0.01236800,-64.67765000
0.01238400,-66.38164000
0.01240000,-62.97367000
0.01241600,-64.67765000
0.01243200,-59.57185000
0.01244800,-61.27583000
0.01246400,-57.86786000
0.01248000,-57.86786000
0.01249600,-54.46604000
0.01251200,-54.46604000
0.01252800,-51.05807000
0.01254400,-51.05807000
0.01256000,-45.95226000
0.01257600,-45.95226000
0.01259200,-40.84645000
0.01260800,-40.84645000
0.01262400,-37.44463000
0.01264000,-35.74065000
0.01265600,-30.63484000
0.01267200,-30.63484000
0.01268800,-25.52903000
0.01270400,-25.52903000
0.01272000,-20.42323000
0.01273600,-18.71924000
0.01275200,-13.61343000
0.01276800,-13.61343000
0.01278400,-8.50762700
0.01280000,-6.80364100
0.01281600,0.00000000
0.01283200,0.00000000
0.01284800,5.10580700
0.01286400,5.10580700
0.01288000,11.90945000
0.01289600,11.90945000
0.01291200,17.01525000
0.01292800,18.71924000
0.01294400,23.82505000
0.01296000,25.52903000
0.01297600,28.93085000
0.01299200,30.63484000
0.01300800,34.03666000
0.01302400,37.44463000
0.01304000,39.14247000
0.01305600,42.55044000
0.01307200,44.25443000
0.01308800,47.65625000
0.01310400,47.65625000
0.01312000,51.05807000
0.01313600,52.76205000
0.01315200,56.16388000
0.01316800,57.86786000
0.01318400,59.57185000
0.01320000,59.57185000
0.01321600,61.27583000
0.01323200,62.97367000
0.01324800,64.67765000
0.01326400,64.67765000
0.01328000,66.38164000
0.01329600,66.38164000
0.01331200,68.07948000
0.01332800,66.38164000
0.01334400,69.78346000
0.01336000,68.07948000
0.01337600,69.78346000
0.01339200,68.07948000
0.01340800,69.78346000
0.01342400,66.38164000
0.01344000,69.78346000
0.01345600,64.67765000
0.01347200,68.07948000
0.01348800,62.97367000
0.01350400,64.67765000
0.01352000,61.27583000
0.01353600,61.27583000
0.01355200,57.86786000
0.01356800,57.86786000
0.01358400,54.46604000
0.01360000,54.46604000
0.01361600,51.05807000
